"constituency_code","constituency_name","polling_station_code","polling_station_name","julius_makau_malombe","jonathan_mwangangi_mueke","david_musila","charity_kaluki_ngilu","votes_cast","rejected_votes","valid_votes","mueke_share","malombe_share","musila_share","ngilu_share","rejection_rate","mueke_vs_malombe","mueke_vs_musila","winner","cluster"
"067","MWINGI NORTH","15067033314001","NDOO PRI SCH",96,2,67,3,170,2,168,1.19047619047619,57.1428571428571,39.8809523809524,1.78571428571429,1.17647058823529,-94,-65,"Malombe","3"
"067","MWINGI NORTH","15067033314101","TYAA/KAMUTHALE SEC SCH",58,2,130,1,192,1,191,1.04712041884817,30.3664921465969,68.0628272251309,0.523560209424084,0.520833333333333,-56,-128,"Musila","3"
"067","MWINGI NORTH","15067033314201","KAMULYO FEEDER SCHOOL.",82,4,78,2,171,5,166,2.40963855421687,49.3975903614458,46.9879518072289,1.20481927710843,2.92397660818713,-78,-74,"Malombe","3"
"067","MWINGI NORTH","15067033314301","NDATHA PRI SCH",29,2,95,1,128,1,127,1.5748031496063,22.8346456692913,74.8031496062992,0.78740157480315,0.78125,-27,-93,"Musila","3"
"067","MWINGI NORTH","15067033322301","MWANGU PRI SCHOOL",44,1,28,1,74,0,74,1.35135135135135,59.4594594594595,37.8378378378378,1.35135135135135,0,-43,-27,"Malombe","3"
"067","MWINGI NORTH","15067033322401","KYUMBE PRI SCHOOL",19,4,45,1,70,1,69,5.79710144927536,27.536231884058,65.2173913043478,1.44927536231884,1.42857142857143,-15,-41,"Musila","3"
"067","MWINGI NORTH","15067033322501","KATANGINI PRI SCHOOL",42,3,75,3,127,4,123,2.4390243902439,34.1463414634146,60.9756097560976,2.4390243902439,3.1496062992126,-39,-72,"Musila","3"
"067","MWINGI NORTH","15067033322601","KASYONGO PRI SCHOOL",41,2,96,3,143,1,142,1.40845070422535,28.8732394366197,67.6056338028169,2.11267605633803,0.699300699300699,-39,-94,"Musila","3"
"067","MWINGI NORTH","15067033322701","ABC KASEVI PRI SCHOOL",11,0,6,0,17,0,17,0,64.7058823529412,35.2941176470588,0,0,-11,-6,"Malombe","3"
"067","MWINGI NORTH","15067033322801","KANGOMO PRI SCHOOL",10,1,24,0,35,0,35,2.85714285714286,28.5714285714286,68.5714285714286,0,0,-9,-23,"Musila","3"
"067","MWINGI NORTH","15067033322901","KITUNGI PRI SCHOOL",12,3,26,1,42,0,42,7.14285714285714,28.5714285714286,61.9047619047619,2.38095238095238,0,-9,-23,"Musila","3"
"067","MWINGI NORTH","15067033323001","MUTHIMI FEEDER SCHOOL",5,1,29,0,35,0,35,2.85714285714286,14.2857142857143,82.8571428571429,0,0,-4,-28,"Musila","3"
"067","MWINGI NORTH","15067033323101","KIKUMINI PRI SCHOOL",12,0,24,0,36,0,36,0,33.3333333333333,66.6666666666667,0,0,-12,-24,"Musila","3"
"067","MWINGI NORTH","15067033414401","KAIVIRYA PRI SCH",125,3,32,0,164,4,160,1.875,78.125,20,0,2.4390243902439,-122,-29,"Malombe","3"
"067","MWINGI NORTH","15067033414501","KANGARAI PRE SCHOOL",79,5,11,1,102,3,99,5.05050505050505,79.7979797979798,11.1111111111111,1.01010101010101,2.94117647058824,-74,-6,"Malombe","3"
"067","MWINGI NORTH","15067033414601","KAVUTONI PRIMARY SCHOOL",85,0,15,0,100,0,100,0,85,15,0,0,-85,-15,"Malombe","3"
"067","MWINGI NORTH","15067033414701","MWANGEA PRI SCH",235,1,85,1,323,1,322,0.31055900621118,72.9813664596273,26.3975155279503,0.31055900621118,0.309597523219814,-234,-84,"Malombe","2"
"067","MWINGI NORTH","15067033414801","KISIUNI NUR SCH",33,2,98,3,137,1,136,1.47058823529412,24.2647058823529,72.0588235294118,2.20588235294118,0.72992700729927,-31,-96,"Musila","3"
"067","MWINGI NORTH","15067033414901","KITHAIYONI PRI SCH",94,0,70,0,166,2,164,0,57.3170731707317,42.6829268292683,0,1.20481927710843,-94,-70,"Malombe","3"
"067","MWINGI NORTH","15067033415001","MANANDU PRI SCH",168,4,158,4,339,5,334,1.19760479041916,50.2994011976048,47.3053892215569,1.19760479041916,1.47492625368732,-164,-154,"Malombe","2"
"067","MWINGI NORTH","15067033415101","MUANGENI PRE SCHOOL",155,2,15,1,174,1,173,1.15606936416185,89.5953757225434,8.67052023121387,0.578034682080925,0.574712643678161,-153,-13,"Malombe","3"
"067","MWINGI NORTH","15067033415201","MUKAMENI PRIMARY SCHOOL",35,2,27,0,65,1,64,3.125,54.6875,42.1875,0,1.53846153846154,-33,-25,"Malombe","3"
"067","MWINGI NORTH","15067033415301","NZANZENI PRI SCH",175,0,38,3,217,1,216,0,81.0185185185185,17.5925925925926,1.38888888888889,0.460829493087558,-175,-38,"Malombe","2"
"067","MWINGI NORTH","15067033415401","KWA NGONDI NUR SCH",85,1,90,3,181,2,179,0.558659217877095,47.4860335195531,50.2793296089386,1.67597765363128,1.10497237569061,-84,-89,"Musila","3"
"067","MWINGI NORTH","15067033415501","KWA NZULA PRI SCH",56,3,114,0,174,1,173,1.73410404624277,32.3699421965318,65.8959537572254,0,0.574712643678161,-53,-111,"Musila","3"
"067","MWINGI NORTH","15067033415601","MATHUNYANI FEEDER SCHOOL",27,0,70,0,100,3,97,0,27.8350515463918,72.1649484536082,0,3,-27,-70,"Musila","3"
"067","MWINGI NORTH","15067033415701","MULANGONI PRI SCH",123,1,169,1,294,0,294,0.340136054421769,41.8367346938776,57.4829931972789,0.340136054421769,0,-122,-168,"Musila","2"
"067","MWINGI NORTH","15067033415801","NDOONI PRI SCH",215,4,64,1,285,1,284,1.40845070422535,75.7042253521127,22.5352112676056,0.352112676056338,0.350877192982456,-211,-60,"Malombe","2"
"067","MWINGI NORTH","15067033415901","IKATHIMA PRI SCH",23,2,37,3,66,1,65,3.07692307692308,35.3846153846154,56.9230769230769,4.61538461538462,1.51515151515152,-21,-35,"Musila","3"
"067","MWINGI NORTH","15067033416001","ITHOKA PRI SCH",43,1,102,2,148,0,148,0.675675675675676,29.0540540540541,68.9189189189189,1.35135135135135,0,-42,-101,"Musila","3"
"067","MWINGI NORTH","15067033416101","KASAINI PRI SCH",31,0,42,0,77,4,73,0,42.4657534246575,57.5342465753425,0,5.19480519480519,-31,-42,"Musila","3"
"067","MWINGI NORTH","15067033416201","KASELUNI NURSERY SCHOOL",58,2,100,3,165,2,163,1.22699386503067,35.5828220858896,61.3496932515337,1.84049079754601,1.21212121212121,-56,-98,"Musila","3"
"067","MWINGI NORTH","15067033416301","KINOLU PRI SCH",117,0,87,0,208,4,204,0,57.3529411764706,42.6470588235294,0,1.92307692307692,-117,-87,"Malombe","3"
"067","MWINGI NORTH","15067033416401","MANG ULU FEEDER SCHOOL",37,2,117,3,161,2,159,1.25786163522013,23.2704402515723,73.5849056603774,1.88679245283019,1.24223602484472,-35,-115,"Musila","3"
"067","MWINGI NORTH","15067033416501","MASYUNGWA PRI SCH",143,3,160,2,310,2,308,0.974025974025974,46.4285714285714,51.9480519480519,0.649350649350649,0.645161290322581,-140,-157,"Musila","2"
"067","MWINGI NORTH","15067033416601","KAIMEA FEEDER SCHOOL",26,2,65,1,94,0,94,2.12765957446809,27.6595744680851,69.1489361702128,1.06382978723404,0,-24,-63,"Musila","3"
"067","MWINGI NORTH","15067033416701","KAKAUNI PRI SCH",91,4,74,2,172,0,172,2.32558139534884,52.9069767441861,43.0232558139535,1.16279069767442,0,-87,-70,"Malombe","3"
"067","MWINGI NORTH","15067033416801","KATILINGE PRI SCH",114,7,190,2,319,6,313,2.23642172523962,36.4217252396166,60.702875399361,0.638977635782748,1.88087774294671,-107,-183,"Musila","2"
"067","MWINGI NORTH","15067033416901","KATUMBI PRI SCH",127,2,77,2,210,2,208,0.961538461538462,61.0576923076923,37.0192307692308,0.961538461538462,0.952380952380952,-125,-75,"Malombe","3"
"067","MWINGI NORTH","15067033417001","SYOMAVUO NUR SCH",32,0,27,0,60,1,59,0,54.2372881355932,45.7627118644068,0,1.66666666666667,-32,-27,"Malombe","3"
"067","MWINGI NORTH","15067033417101","KAIKULI PRIMARY SCHOOL",28,1,50,2,81,0,81,1.23456790123457,34.5679012345679,61.7283950617284,2.46913580246914,0,-27,-49,"Musila","3"
"067","MWINGI NORTH","15067033417201","KAMALI PRI SCH",95,7,111,1,215,1,214,3.27102803738318,44.392523364486,51.8691588785047,0.467289719626168,0.465116279069767,-88,-104,"Musila","3"
"067","MWINGI NORTH","15067033417301","KYENINI PRI SCH",59,3,150,3,216,0,216,1.38888888888889,27.3148148148148,69.4444444444444,1.38888888888889,0,-56,-147,"Musila","3"
"067","MWINGI NORTH","15067033417401","MUSAVANI PRI SCH",145,3,175,6,330,1,329,0.911854103343465,44.0729483282675,53.1914893617021,1.82370820668693,0.303030303030303,-142,-172,"Musila","2"
"067","MWINGI NORTH","15067033417501","WIKITHUKI NUR SCH",48,3,185,3,241,2,239,1.25523012552301,20.0836820083682,77.4058577405858,1.25523012552301,0.829875518672199,-45,-182,"Musila","2"
"067","MWINGI NORTH","15067033417601","ILIONI PRIMARY",49,3,16,1,69,0,69,4.34782608695652,71.0144927536232,23.1884057971014,1.44927536231884,0,-46,-13,"Malombe","3"
"067","MWINGI NORTH","15067033417701","KAKUNGUU PRI SCH",105,2,111,2,222,2,220,0.909090909090909,47.7272727272727,50.4545454545455,0.909090909090909,0.900900900900901,-103,-109,"Musila","2"
"067","MWINGI NORTH","15067033417801","KATHUNGU PRI SCH",95,2,100,4,201,0,201,0.995024875621891,47.2636815920398,49.7512437810945,1.99004975124378,0,-93,-98,"Musila","3"
"067","MWINGI NORTH","15067033417901","NGALANGE PRI SCH",191,4,168,1,375,11,364,1.0989010989011,52.4725274725275,46.1538461538462,0.274725274725275,2.93333333333333,-187,-164,"Malombe","2"
"067","MWINGI NORTH","15067033418001","KALUMU PRI SCH",99,2,92,0,193,0,193,1.03626943005181,51.2953367875648,47.6683937823834,0,0,-97,-90,"Malombe","3"
"067","MWINGI NORTH","15067033418101","SIVETA PRI SCH",129,1,109,1,241,1,240,0.416666666666667,53.75,45.4166666666667,0.416666666666667,0.4149377593361,-128,-108,"Malombe","2"
"067","MWINGI NORTH","15067033418201","CIOKEREKE PRI SCH",139,5,27,1,175,3,172,2.90697674418605,80.8139534883721,15.6976744186047,0.581395348837209,1.71428571428571,-134,-22,"Malombe","3"
"067","MWINGI NORTH","15067033418301","NGONGONI PRI SCH",231,11,55,3,301,1,300,3.66666666666667,77,18.3333333333333,1,0.332225913621262,-220,-44,"Malombe","2"
"067","MWINGI NORTH","15067033418401","KALIMBUI PRI SCH",176,6,95,1,280,2,278,2.15827338129496,63.3093525179856,34.1726618705036,0.359712230215827,0.714285714285714,-170,-89,"Malombe","2"
"067","MWINGI NORTH","15067033418501","TSEIKURU PRI SCH",159,6,75,2,247,5,242,2.47933884297521,65.702479338843,30.9917355371901,0.826446280991736,2.02429149797571,-153,-69,"Malombe","2"
"067","MWINGI NORTH","15067033418502","TSEIKURU PRI SCH",178,6,87,3,277,3,274,2.18978102189781,64.963503649635,31.7518248175182,1.09489051094891,1.08303249097473,-172,-81,"Malombe","2"
"067","MWINGI NORTH","15067033418601","TSEIKURU SEC SCH",157,8,68,1,242,8,234,3.41880341880342,67.0940170940171,29.0598290598291,0.427350427350427,3.30578512396694,-149,-60,"Malombe","2"
"067","MWINGI NORTH","15067033418701","ITUNG'UNI PRI SCH",60,1,50,0,111,0,111,0.900900900900901,54.0540540540541,45.045045045045,0,0,-59,-49,"Malombe","3"
"067","MWINGI NORTH","15067033418801","KYAMALUTU PRI SCH",103,3,218,2,328,2,326,0.920245398773006,31.5950920245399,66.8711656441718,0.613496932515337,0.609756097560976,-100,-215,"Musila","2"
"067","MWINGI NORTH","15067033418901","USUENI PRI SCH",94,3,146,1,246,2,244,1.22950819672131,38.5245901639344,59.8360655737705,0.409836065573771,0.813008130081301,-91,-143,"Musila","2"
"067","MWINGI NORTH","15067033423301","KATUE PRI SCHOOL",59,0,37,3,99,0,99,0,59.5959595959596,37.3737373737374,3.03030303030303,0,-59,-37,"Malombe","3"
"067","MWINGI NORTH","15067033423401","MARU PRI SCHOOL",7,0,28,1,37,1,36,0,19.4444444444444,77.7777777777778,2.77777777777778,2.7027027027027,-7,-28,"Musila","3"
"067","MWINGI NORTH","15067033423501","MANZINGA PRI SCHOOL",17,0,30,0,48,1,47,0,36.1702127659575,63.8297872340426,0,2.08333333333333,-17,-30,"Musila","3"
"067","MWINGI NORTH","15067033423601","NGUUNI PRI SCHOOL",34,4,36,0,74,0,74,5.40540540540541,45.945945945946,48.6486486486487,0,0,-30,-32,"Musila","3"
"067","MWINGI NORTH","15067033423701","KARURI PRI SCHOOL",8,0,7,0,15,0,15,0,53.3333333333333,46.6666666666667,0,0,-8,-7,"Malombe","3"
"067","MWINGI NORTH","15067033423801","KASYATHYUNI PRI SCHOOL",35,3,20,0,58,0,58,5.17241379310345,60.3448275862069,34.4827586206897,0,0,-32,-17,"Malombe","3"
"067","MWINGI NORTH","15067033423901","MASEVESEVENI PRI SCHOOL",13,2,53,0,74,6,68,2.94117647058824,19.1176470588235,77.9411764705882,0,8.10810810810811,-11,-51,"Musila","1"
"067","MWINGI NORTH","15067033424101","SUMONI PRI SCHOOL",60,3,53,2,118,0,118,2.54237288135593,50.8474576271186,44.9152542372881,1.69491525423729,0,-57,-50,"Malombe","3"
"067","MWINGI NORTH","15067033424301","NYAMBONI PRI SCHOOL",26,1,66,1,96,0,96,1.04166666666667,27.0833333333333,68.75,1.04166666666667,0,-25,-65,"Musila","3"
"067","MWINGI NORTH","15067033424401","NDITIMI PRI SCHOOL",60,2,9,0,73,2,71,2.8169014084507,84.5070422535211,12.6760563380282,0,2.73972602739726,-58,-7,"Malombe","3"
"067","MWINGI NORTH","15067033519001","GACIGONGO PRI SCH",200,14,52,3,271,2,269,5.20446096654275,74.3494423791822,19.3308550185874,1.11524163568773,0.738007380073801,-186,-38,"Malombe","2"
"067","MWINGI NORTH","15067033519101","KAMANGARA FEEDER SCH",79,4,5,0,89,1,88,4.54545454545455,89.7727272727273,5.68181818181818,0,1.12359550561798,-75,-1,"Malombe","3"
"067","MWINGI NORTH","15067033519201","KAMAYANGI PRI SCH",255,8,17,0,282,2,280,2.85714285714286,91.0714285714286,6.07142857142857,0,0.709219858156028,-247,-9,"Malombe","2"
"067","MWINGI NORTH","15067033519301","MIRAMBA- IKAMBA PRI SCH",172,6,48,1,228,1,227,2.6431718061674,75.7709251101322,21.1453744493392,0.440528634361234,0.43859649122807,-166,-42,"Malombe","2"
"067","MWINGI NORTH","15067033519401","MWARANGENI NUR SCH",166,5,6,0,178,1,177,2.82485875706215,93.7853107344633,3.38983050847458,0,0.561797752808989,-161,-1,"Malombe","3"
"067","MWINGI NORTH","15067033519501","NKARAKU NUR SCH",150,7,27,1,186,1,185,3.78378378378378,81.0810810810811,14.5945945945946,0.540540540540541,0.537634408602151,-143,-20,"Malombe","3"
"067","MWINGI NORTH","15067033519601","GAKOMBE PRI SCH",125,20,89,2,239,3,236,8.47457627118644,52.9661016949153,37.7118644067797,0.847457627118644,1.25523012552301,-105,-69,"Malombe","2"
"067","MWINGI NORTH","15067033519701","GANKANGA SEC SCH",109,21,33,1,166,2,164,12.8048780487805,66.4634146341463,20.1219512195122,0.609756097560976,1.20481927710843,-88,-12,"Malombe","3"
"067","MWINGI NORTH","15067033519801","KAMIKAU FEEDER SCHOOL",53,8,13,0,74,0,74,10.8108108108108,71.6216216216216,17.5675675675676,0,0,-45,-5,"Malombe","3"
"067","MWINGI NORTH","15067033519901","KARIINI PRI SCH",113,22,55,1,194,3,191,11.5183246073298,59.1623036649215,28.7958115183246,0.523560209424084,1.54639175257732,-91,-33,"Malombe","3"
"067","MWINGI NORTH","15067033520001","NKORU NUR SCH",129,17,50,1,200,3,197,8.62944162436548,65.4822335025381,25.3807106598985,0.50761421319797,1.5,-112,-33,"Malombe","3"
"067","MWINGI NORTH","15067033520101","THARAKA PRI SCH",266,50,76,3,405,10,395,12.6582278481013,67.3417721518987,19.2405063291139,0.759493670886076,2.46913580246914,-216,-26,"Malombe","2"
"067","MWINGI NORTH","15067033520201","GATORONI PRI SCH",204,13,134,4,359,4,355,3.66197183098592,57.4647887323944,37.7464788732394,1.12676056338028,1.1142061281337,-191,-121,"Malombe","2"
"067","MWINGI NORTH","15067033520301","ITURA-MURA FEEDER SCH",140,4,64,0,212,4,208,1.92307692307692,67.3076923076923,30.7692307692308,0,1.88679245283019,-136,-60,"Malombe","3"
"067","MWINGI NORTH","15067033520401","KANTHOROKO FEEDER SCHOOL",72,9,16,0,98,1,97,9.27835051546392,74.2268041237113,16.4948453608247,0,1.02040816326531,-63,-7,"Malombe","3"
"067","MWINGI NORTH","15067033520501","GATUNDU PRI SCH",103,6,38,2,151,2,149,4.02684563758389,69.1275167785235,25.503355704698,1.34228187919463,1.32450331125828,-97,-32,"Malombe","3"
"067","MWINGI NORTH","15067033520601","IRIA ITUNE PRIMARY SCHOOL.",100,16,77,3,196,0,196,8.16326530612245,51.0204081632653,39.2857142857143,1.53061224489796,0,-84,-61,"Malombe","3"
"067","MWINGI NORTH","15067033520701","KAMATUMO PRI SCH",119,12,67,2,202,2,200,6,59.5,33.5,1,0.99009900990099,-107,-55,"Malombe","3"
"067","MWINGI NORTH","15067033520801","KANJIA FEEDER SCH",94,9,31,1,137,2,135,6.66666666666667,69.6296296296296,22.962962962963,0.740740740740741,1.45985401459854,-85,-22,"Malombe","3"
"067","MWINGI NORTH","15067033520901","KONYU PRI SCH",101,4,30,5,141,1,140,2.85714285714286,72.1428571428571,21.4285714285714,3.57142857142857,0.709219858156028,-97,-26,"Malombe","3"
"067","MWINGI NORTH","15067033521001","KAMWERINI F. SCHOOL",68,10,152,4,238,4,234,4.27350427350427,29.0598290598291,64.957264957265,1.70940170940171,1.68067226890756,-58,-142,"Musila","2"
"067","MWINGI NORTH","15067033521101","KANTHUNGU NURSERY SCHOOL",18,1,61,2,82,0,82,1.21951219512195,21.9512195121951,74.390243902439,2.4390243902439,0,-17,-60,"Musila","3"
"067","MWINGI NORTH","15067033521201","KYUGA PRI SCH",95,12,64,3,180,6,174,6.89655172413793,54.5977011494253,36.7816091954023,1.72413793103448,3.33333333333333,-83,-52,"Malombe","3"
"067","MWINGI NORTH","15067033521301","MUKURUNI FEEDER SCH",99,8,61,0,169,1,168,4.76190476190476,58.9285714285714,36.3095238095238,0,0.591715976331361,-91,-53,"Malombe","3"
"067","MWINGI NORTH","15067033521401","NTHANGANI PRI SCH",60,9,224,0,296,3,293,3.07167235494881,20.4778156996587,76.4505119453925,0,1.01351351351351,-51,-215,"Musila","2"
"067","MWINGI NORTH","15067033521501","CIATUNGU PRI SCH",203,8,27,3,242,1,241,3.3195020746888,84.2323651452282,11.2033195020747,1.2448132780083,0.413223140495868,-195,-19,"Malombe","2"
"067","MWINGI NORTH","15067033521601","KANYENGYA PRI SCH",243,9,41,4,299,2,297,3.03030303030303,81.8181818181818,13.8047138047138,1.34680134680135,0.668896321070234,-234,-32,"Malombe","2"
"067","MWINGI NORTH","15067033521701","KARUNDU NURSERY SCHOOL",126,12,47,0,185,0,185,6.48648648648649,68.1081081081081,25.4054054054054,0,0,-114,-35,"Malombe","3"
"068","MWINGI WEST","15068033600101","MBAU PRIMARY SCHOOL",26,4,128,0,159,1,158,2.53164556962025,16.4556962025316,81.0126582278481,0,0.628930817610063,-22,-124,"Musila","3"
"068","MWINGI WEST","15068033600201","KYOME PRIMARY SCHOOL",32,8,206,1,253,6,247,3.23886639676113,12.9554655870445,83.4008097165992,0.404858299595142,2.37154150197628,-24,-198,"Musila","2"
"068","MWINGI WEST","15068033600202","KYOME PRIMARY SCHOOL",24,4,226,0,258,4,254,1.5748031496063,9.44881889763779,88.9763779527559,0,1.55038759689922,-20,-222,"Musila","2"
"068","MWINGI WEST","15068033600301","NDALUNI PRIMARY SCHOOL",67,6,208,1,286,4,282,2.12765957446809,23.758865248227,73.7588652482269,0.354609929078014,1.3986013986014,-61,-202,"Musila","2"
"068","MWINGI WEST","15068033600401","KATHITA PRIMARY SCHOOL",13,0,27,0,40,0,40,0,32.5,67.5,0,0,-13,-27,"Musila","3"
"068","MWINGI WEST","15068033600501","SYOMUNG'ELE PRIMARY SCHOOL",48,3,324,0,381,6,375,0.8,12.8,86.4,0,1.5748031496063,-45,-321,"Musila","2"
"068","MWINGI WEST","15068033600601","KITUMBI PRIMARY SCHOOL",63,2,259,1,328,3,325,0.615384615384615,19.3846153846154,79.6923076923077,0.307692307692308,0.914634146341463,-61,-257,"Musila","2"
"068","MWINGI WEST","15068033600701","KANYEKINI PRIMARY SCHOOL",43,3,133,1,180,0,180,1.66666666666667,23.8888888888889,73.8888888888889,0.555555555555556,0,-40,-130,"Musila","3"
"068","MWINGI WEST","15068033600801","MUUKUNI PRIMARY SCHOOL",17,1,195,0,219,6,213,0.469483568075117,7.981220657277,91.5492957746479,0,2.73972602739726,-16,-194,"Musila","3"
"068","MWINGI WEST","15068033600901","THOKOA PRIMARY SCHOOL",40,6,362,1,412,3,409,1.46699266503667,9.7799511002445,88.5085574572127,0.244498777506112,0.728155339805825,-34,-356,"Musila","2"
"068","MWINGI WEST","15068033600902","THOKOA PRIMARY SCHOOL",41,5,349,0,403,8,395,1.26582278481013,10.379746835443,88.3544303797468,0,1.98511166253102,-36,-344,"Musila","2"
"068","MWINGI WEST","15068033601001","TUMILA PRIMARY SCHOOL",27,0,142,0,171,2,169,0,15.9763313609467,84.0236686390533,0,1.16959064327485,-27,-142,"Musila","3"
"068","MWINGI WEST","15068033601101","MUSUANI PRIMARY SCHOOL",47,4,311,2,368,4,364,1.0989010989011,12.9120879120879,85.4395604395604,0.549450549450549,1.08695652173913,-43,-307,"Musila","2"
"068","MWINGI WEST","15068033601102","MUSUANI PRIMARY SCHOOL",46,4,295,0,348,3,345,1.15942028985507,13.3333333333333,85.5072463768116,0,0.862068965517241,-42,-291,"Musila","2"
"068","MWINGI WEST","15068033601201","WIKITOO PRIMARY SCHOOL",23,7,88,0,118,0,118,5.93220338983051,19.4915254237288,74.5762711864407,0,0,-16,-81,"Musila","3"
"068","MWINGI WEST","15068033601301","KITHAMBA NGII NURSARY SCHOOL",33,5,75,1,116,2,114,4.3859649122807,28.9473684210526,65.7894736842105,0.87719298245614,1.72413793103448,-28,-70,"Musila","3"
"068","MWINGI WEST","15068033601401","YENZUVA PRIMARY SCHOOL",76,8,244,0,330,2,328,2.4390243902439,23.1707317073171,74.390243902439,0,0.606060606060606,-68,-236,"Musila","2"
